2013.205078125,4486.6665039062,5320.7690429688,4228.9741210938,832.5640869141
2445.0,8107.1796875,1080.0,2872.8205566406,1790.1281738281
7910.6411132812,24.6153755188,-8.96e-06,-8.96e-06,8307.564453125
2013.205078125,4486.6665039062,1119.1025390625,4228.9741210938,831.0256347656
2576.41015625,6531.6665039062,5248.0771484375,2879.8718261719,1790.1281738281
8041.9228515625,-8.96e-06,-8.96e-06,-8.96e-06,7782.4360351562
2144.4870605469,3961.5385742188,7420.0,4228.9741210938,836.1538085938
2445.0,4956.0258789062,3181.41015625,2872.8205566406,2315.2563476562
7582.4360351562,8.205119133,-8.96e-06,-8.96e-06,7027.5639648438
2144.4870605469,3961.5385742188,3219.2307128906,4228.9741210938,802.3076782227
2445.0,4431.0258789062,1079.8718261719,2872.5642089844,2315.2563476562
7287.0512695312,24.6153755188,-8.96e-06,-8.96e-06,6207.0512695312
2144.4870605469,3961.5385742188,7420.6411132812,4228.9741210938,760.7692260742
2313.7180175781,8107.0512695312,3180.3845214844,2872.6923828125,2315.2563476562
7024.4873046875,8.205119133,-8.96e-06,-8.96e-06,6765.0
2144.4870605469,3436.41015625,1119.2307128906,4196.1538085938,787.4359130859
2313.7180175781,1805.6409912109,5280.8974609375,2872.6923828125,2315.2563476562
7418.3334960938,24.6153755188,-8.96e-06,-8.96e-06,6732.1796875
2275.7692871094,3436.41015625,3220.2563476562,4228.9741210938,755.6409912109
2313.7180175781,755.3845825195,1080.8974609375,2872.9487304688,2315.2563476562
7779.3588867188,16.4102478027,-8.96e-06,-8.96e-06,7126.0258789062
2275.7692871094,3436.41015625,7420.2563476562,4228.9741210938,854.6153564453
2707.6923828125,755.2564086914,1080.0,2878.9743652344,2315.2563476562
7779.3588867188,-8.96e-06,-8.96e-06,-8.96e-06,5452.1796875
2275.7692871094,2911.2819824219,1118.8461914062,4228.8461914062,824.8717651367
2445.0,5481.2822265625,5280.8974609375,2872.6923828125,2315.2563476562
7779.3588867188,6383.7177734375,-8.96e-06,-8.96e-06,6239.8715820312
2275.7692871094,2911.2819824219,5319.615234375,4228.8461914062,789.4871826172
2313.7180175781,8106.794921875,1080.8974609375,2872.9487304688,2315.2563476562
7779.3588867188,6375.5126953125,-8.96e-06,-8.96e-06,6338.3334960938
2275.7692871094,2911.2819824219,5320.2563476562,4228.8461914062,833.0769042969
