5871.6665039062,24.6153755188,32.8205032349,1295.3846435547,6313.58984375
-8.96e-06,262.5640869141,2108.58984375,4266.6665039062,0.5128115416
65.6410140991,4726.794921875,-8.96e-06,-8.96e-06,-8.96e-06
6456.2822265625,8.205119133,32.8205032349,1073.8461914062,7511.5385742188
-8.96e-06,262.5640869141,6308.58984375,4266.6665039062,4.102555275
65.6410140991,2626.6667480469,-8.96e-06,-8.96e-06,-8.96e-06
5937.3076171875,8.205119133,32.8205032349,1295.3846435547,6280.7690429688
-8.96e-06,262.5640869141,6311.0258789062,4266.6665039062,8.7179393768
65.6410140991,2101.5385742188,-8.96e-06,-8.96e-06,-8.96e-06
6616.2822265625,16.4102478027,32.8205032349,989.7435913086,676.7948608398
-8.96e-06,262.5640869141,4211.2822265625,4233.8461914062,27.6922988892
65.6410140991,5777.8203125,-8.96e-06,-8.96e-06,-8.96e-06
5842.9487304688,-8.96e-06,32.8205032349,1190.7691650391,7027.4360351562
-8.96e-06,262.5640869141,4210.1284179688,4233.8461914062,24.6153755188
65.6410140991,6302.6923828125,-8.96e-06,-8.96e-06,-8.96e-06
5812.1796875,-8.96e-06,32.8205032349,1084.1025390625,7142.3076171875
-8.96e-06,262.5640869141,4209.615234375,4266.6665039062,2.0512731075
65.6410140991,1051.4102783203,-8.96e-06,-8.96e-06,-8.96e-06
6181.41015625,-8.96e-06,32.8205032349,1436.9230957031,7166.9228515625
-8.96e-06,262.5640869141,4208.4614257812,4233.8461914062,25.1281967163
65.6410140991,6302.0512695312,-8.96e-06,-8.96e-06,-8.96e-06
5758.8461914062,-8.96e-06,32.8205032349,1276.9230957031,6116.6665039062
-8.96e-06,262.5640869141,2108.205078125,4233.8461914062,29.2307605743
65.6410140991,6827.4360351562,-8.96e-06,-8.96e-06,-8.96e-06
6238.8461914062,6367.3076171875,32.8205032349,1203.0769042969,7560.7690429688
-8.96e-06,262.5640869141,6307.1796875,4233.8461914062,21.0256328583
65.6410140991,6301.794921875,-8.96e-06,-8.96e-06,-8.96e-06
5797.8203125,508.5897216797,32.8205032349,1233.8461914062,5657.1796875
-8.96e-06,262.5640869141,7.6922988892,4266.6665039062,2.5640935898
65.6410140991,2101.2819824219,-8.96e-06,-8.96e-06,-8.96e-06
6366.0258789062,2576.2819824219,32.8205032349,1361.0256347656,7757.6923828125
-8.96e-06,262.5640869141,6310.0,4233.8461914062,18.9743499756
65.6410140991,1051.1538085938,-8.96e-06,-8.96e-06,-8.96e-06
6212.1796875,2198.8461914062,32.8205032349,1393.8461914062,6764.8715820312
-8.96e-06,262.5640869141,2108.4614257812,4233.8461914062,19.4871711731
65.6410140991,7877.8203125,-8.96e-06,-8.96e-06,-8.96e-06
6165.0,6383.7177734375,32.8205032349,1412.3077392578,6010.0
-8.96e-06,262.5640869141,6308.7177734375,4233.8461914062,18.4615287781
65.6410140991,2626.2819824219,-8.96e-06,-8.96e-06,-8.96e-06
6526.0258789062,6383.7177734375,32.8205032349,1332.3077392578,8233.58984375
-8.96e-06,262.5640869141,2107.8205566406,4266.6665039062,5.6410164833
65.6410140991,2101.1538085938,-8.96e-06,-8.96e-06,-8.96e-06
5951.6665039062,6383.7177734375,32.8205032349,1295.3846435547,7355.6411132812
-8.96e-06,262.5640869141,4207.1796875,4266.6665039062,1.0256320238
65.6410140991,2626.0256347656,-8.96e-06,-8.96e-06,-8.96e-06
5851.1538085938,6367.3076171875,32.8205032349,1377.4359130859,7388.4614257812
-8.96e-06,262.5640869141,6.4102473259,4266.6665039062,14.3589658737
65.6410140991,3676.41015625,-8.96e-06,-8.96e-06,-8.96e-06
6037.8203125,6367.3076171875,32.8205032349,1055.3846435547,7544.3588867188
-8.96e-06,262.5640869141,6.6666579247,4266.6665039062,3.076914072
65.6410140991,6827.1796875,-8.96e-06,-8.96e-06,-8.96e-06
6165.0,6367.3076171875,32.8205032349,1180.5128173828,6682.8203125
-8.96e-06,262.5640869141,2108.205078125,4266.6665039062,6.6666579247
65.6410140991,2101.41015625,-8.96e-06,-8.96e-06,-8.96e-06
6154.7436523438,6375.5126953125,32.8205032349,1002.0512695312,7815.1284179688
-8.96e-06,262.5640869141,4209.615234375,4233.8461914062,27.6922988892
65.6410140991,1576.9230957031,-8.96e-06,-8.96e-06,-8.96e-06
6275.7690429688,6375.5126953125,32.8205032349,1125.1281738281,463.461517334
-8.96e-06,262.5640869141,2109.1025390625,4233.8461914062,28.7179393768
65.6410140991,2102.3076171875,-8.96e-06,-8.96e-06,-8.96e-06
6048.0771484375,6367.3076171875,32.8205032349,1086.1538085938,323.9743652344
-8.96e-06,262.5640869141,8.8461446762,4233.8461914062,28.7179393768
65.6410140991,6828.4614257812,-8.96e-06,-8.96e-06,-8.96e-06
6050.1284179688,6383.7177734375,32.8205032349,1198.9743652344,1759.8718261719
-8.96e-06,262.5640869141,6308.8461914062,4233.8461914062,13.8461446762
65.6410140991,7878.4614257812,-8.96e-06,-8.96e-06,-8.96e-06
5762.9487304688,6383.7177734375,32.8205032349,1092.3077392578,8225.384765625
-8.96e-06,262.5640869141,2106.41015625,4233.8461914062,4.102555275
65.6410140991,6302.6923828125,-8.96e-06,-8.96e-06,-8.96e-06
6234.7436523438,6383.7177734375,32.8205032349,1465.6409912109,1645.0
-8.96e-06,262.5640869141,4210.6411132812,4266.6665039062,3.076914072
65.6410140991,7353.8461914062,-8.96e-06,-8.96e-06,-8.96e-06
6819.3588867188,6367.3076171875,32.8205032349,1233.8461914062,3269.6154785156
-8.96e-06,262.5640869141,6310.8974609375,4233.8461914062,26.153837204
65.6410140991,6303.3334960938,-8.96e-06,-8.96e-06,-8.96e-06
6165.0,6391.9228515625,32.8205032349,1254.3590087891,8102.3076171875
-8.96e-06,262.5640869141,6310.1284179688,4266.6665039062,5.6410164833
65.6410140991,1.7948628664,-8.96e-06,-8.96e-06,-8.96e-06
6452.1796875,6391.9228515625,32.8205032349,1252.3077392578,627.5640869141
-8.96e-06,262.5640869141,7.1794781685,4233.8461914062,22.5640945435
65.6410140991,7353.3334960938,-8.96e-06,-8.96e-06,-8.96e-06
6121.9228515625,6367.3076171875,32.8205032349,1371.2821044922,619.3589477539
-8.96e-06,262.5640869141,6.2820425034,4233.8461914062,16.9230670929
65.6410140991,4727.1796875,-8.96e-06,-8.96e-06,-8.96e-06
6177.3076171875,6367.3076171875,32.8205032349,1215.3846435547,890.1281738281
-8.96e-06,262.5640869141,4209.8715820312,4266.6665039062,8.205119133
65.6410140991,2102.0512695312,-8.96e-06,-8.96e-06,-8.96e-06
6413.205078125,6391.9228515625,32.8205032349,1114.8718261719,2703.4614257812
-8.96e-06,262.5640869141,10.1281957626,4266.6665039062,16.4102478027
65.6410140991,5253.0771484375,-8.96e-06,-8.96e-06,-8.96e-06
6160.8974609375,6383.7177734375,32.8205032349,1270.7691650391,676.7948608398
-8.96e-06,262.5640869141,2108.58984375,4233.8461914062,29.2307605743
65.6410140991,7878.3334960938,-8.96e-06,-8.96e-06,-8.96e-06
6552.6923828125,6367.3076171875,32.8205032349,1303.5897216797,1029.6153564453
-8.96e-06,262.5640869141,6310.8974609375,4266.6665039062,14.3589658737
65.6410140991,6828.3334960938,-8.96e-06,-8.96e-06,-8.96e-06
5920.8974609375,6375.5126953125,32.8205032349,1114.8718261719,7724.8715820312
-8.96e-06,262.5640869141,2107.8205566406,4233.8461914062,23.0769138336
65.6410140991,7877.8203125,-8.96e-06,-8.96e-06,-8.96e-06
6322.9487304688,6383.7177734375,32.8205032349,1303.5897216797,143.4615325928
-8.96e-06,262.5640869141,2108.0769042969,4266.6665039062,4.102555275
65.6410140991,6827.3076171875,-8.96e-06,-8.96e-06,-8.96e-06
5600.8974609375,6391.9228515625,32.8205032349,1258.4615478516,5558.7177734375
-8.96e-06,262.5640869141,2105.5126953125,4233.8461914062,29.7435798645
32.8205032349,1608.0769042969,-8.96e-06,-8.96e-06,-8.96e-06
5896.2822265625,6391.9228515625,32.8205032349,1307.6922607422,6732.0512695312
-8.96e-06,262.5640869141,4205.2563476562,4266.6665039062,8.205119133
32.8205032349,3183.3332519531,-8.96e-06,-8.96e-06,-8.96e-06
5877.8203125,6375.5126953125,32.8205032349,1065.6409912109,5985.384765625
-8.96e-06,262.5640869141,4205.384765625,4266.6665039062,6.153837204
32.8205032349,3183.205078125,-8.96e-06,-8.96e-06,-8.96e-06
5600.8974609375,6391.9228515625,32.8205032349,1182.5640869141,5156.6665039062
-8.96e-06,262.5640869141,6305.6411132812,4266.6665039062,-8.96e-06
32.8205032349,3183.205078125,-8.96e-06,-8.96e-06,-8.96e-06
5260.384765625,6383.7177734375,32.8205032349,1174.3590087891,3942.3076171875
-8.96e-06,262.5640869141,2104.4870605469,4233.8461914062,25.6410160065
32.8205032349,6333.9741210938,-8.96e-06,-8.96e-06,-8.96e-06
5190.6411132812,6391.9228515625,32.8205032349,946.6666870117,4820.2563476562
-8.96e-06,262.5640869141,3.205119133,4233.8461914062,11.7948627472
32.8205032349,1082.3077392578,-8.96e-06,-8.96e-06,-8.96e-06
4819.3588867188,6383.7177734375,32.8205032349,1045.1281738281,3064.3588867188
-8.96e-06,262.5640869141,2.6922986507,4233.8461914062,21.5384521484
32.8205032349,3708.0769042969,-8.96e-06,-8.96e-06,-8.96e-06
5225.5126953125,689.1025390625,32.8205032349,1086.1538085938,4401.794921875
-8.96e-06,262.5640869141,2.4358885288,4233.8461914062,9.2307605743
32.8205032349,6333.3334960938,-8.96e-06,-8.96e-06,-8.96e-06
5701.41015625,2961.9230957031,32.8205032349,1147.6922607422,4106.41015625
-8.96e-06,262.5640869141,4.2307600975,4266.6665039062,14.3589658737
32.8205032349,5808.7177734375,-8.96e-06,-8.96e-06,-8.96e-06
6519.8715820312,2707.5642089844,32.8205032349,952.8204956055,6051.0258789062
-8.96e-06,262.5640869141,6305.5126953125,4233.8461914062,27.1794776917
32.8205032349,6858.8461914062,-8.96e-06,-8.96e-06,-8.96e-06
5896.2822265625,6383.7177734375,32.8205032349,1141.5384521484,4106.41015625
-8.96e-06,262.5640869141,6305.5126953125,4233.8461914062,30.7692222595
32.8205032349,3708.205078125,-8.96e-06,-8.96e-06,-8.96e-06
5871.6665039062,6383.7177734375,32.8205032349,1186.6666259766,4951.5385742188
-8.96e-06,262.5640869141,2105.2563476562,4233.8461914062,15.3846063614
32.8205032349,2133.0769042969,-8.96e-06,-8.96e-06,-8.96e-06
5633.7177734375,6367.3076171875,32.8205032349,1049.2307128906,4434.615234375
-8.96e-06,262.5640869141,2105.2563476562,4233.8461914062,30.7692222595
32.8205032349,7909.3588867188,-8.96e-06,-8.96e-06,-8.96e-06
5738.3334960938,6383.7177734375,32.8205032349,1276.9230957031,4771.0258789062
-8.96e-06,262.5640869141,4204.3588867188,4233.8461914062,24.6153755188
32.8205032349,7383.7177734375,-8.96e-06,-8.96e-06,-8.96e-06
5699.3588867188,24.6153755188,32.8205032349,1057.4359130859,5033.58984375
-8.96e-06,262.5640869141,4203.9741210938,4233.8461914062,15.8974266052
32.8205032349,4757.8203125,-8.96e-06,-8.96e-06,-8.96e-06
