968.0769042969,1310.3846435547,7382.1796875,2968.8461914062,6582.6923828125
4760.0,7532.3076171875,-8.96e-06,-8.96e-06,3942.5642089844
6739.7436523438,8160.1284179688,5388.58984375,4213.7177734375,793.0769042969
968.0769042969,6561.6665039062,5280.7690429688,2968.4614257812,6582.6923828125
4825.6411132812,6391.9228515625,-8.96e-06,-8.96e-06,3318.9743652344
6739.7436523438,8160.1284179688,1186.9230957031,4213.7177734375,791.5384521484
1624.4871826172,2360.2563476562,1080.7691650391,2968.7180175781,6582.6923828125
5022.5639648438,6375.5126953125,-8.96e-06,-8.96e-06,1743.5897216797
6739.7436523438,283.3333129883,5388.7177734375,4213.7177734375,826.4102783203
1230.6409912109,260.0,5280.6411132812,2968.8461914062,6582.6923828125
4792.8203125,6383.7177734375,-8.96e-06,-8.96e-06,2432.8205566406
6871.0258789062,283.3333129883,1185.7691650391,4180.8974609375,851.5384521484
1099.4871826172,4460.6411132812,7348.3334960938,2985.0,7107.8203125
4989.7436523438,6375.5126953125,-8.96e-06,-8.96e-06,1284.1025390625
6871.0258789062,283.3333129883,1187.0512695312,4213.7177734375,792.0512695312
1230.6409912109,785.0,1079.7435302734,2968.7180175781,7107.8203125
4661.5385742188,721.9230957031,-8.96e-06,-8.96e-06,660.5128173828
6871.0258789062,808.4615478516,3285.5129394531,4181.0258789062,856.1538085938
968.0769042969,1835.0,7382.1796875,2968.9743652344,7140.6411132812
4267.6923828125,3060.3845214844,-8.96e-06,-8.96e-06,8373.205078125
6871.0258789062,808.4615478516,5385.7690429688,4181.0258789062,793.5897216797
1362.0512695312,784.6153564453,5247.8203125,2985.2563476562,7140.6411132812
4333.3334960938,6375.5126953125,-8.96e-06,-8.96e-06,8209.1025390625
6871.0258789062,1333.5897216797,3286.1538085938,4148.205078125,812.5640869141
1230.7691650391,2885.1281738281,1047.9487304688,2985.2563476562,7140.6411132812
4136.41015625,3085.0,-8.96e-06,-8.96e-06,1120.0
6871.0258789062,1333.5897216797,5387.6923828125,4181.0258789062,760.7692260742
1493.205078125,7086.5385742188,7382.1796875,2968.58984375,7140.6411132812
4464.615234375,-8.96e-06,-8.96e-06,-8.96e-06,69.7435836792
6871.0258789062,808.4615478516,5387.1796875,4148.205078125,818.2051391602
1624.6153564453,5510.8974609375,7348.3334960938,2985.2563476562,7140.6411132812
4530.2563476562,8.205119133,-8.96e-06,-8.96e-06,365.1282043457
6871.0258789062,1333.5897216797,5386.2822265625,4148.205078125,767.4359130859
1493.205078125,259.4871826172,7382.1796875,2968.58984375,7140.6411132812
4037.9487304688,-8.96e-06,-8.96e-06,-8.96e-06,7093.205078125
6871.0258789062,1858.7178955078,3285.7692871094,4148.205078125,799.7435913086
968.0769042969,259.4871826172,1080.7691650391,2968.7180175781,7140.6411132812
